order_id,product_id,origin_port,destination_port,carrier,transportation_mode,tpt,weight,unit_quantity,estimated_distance_km,carbon_footprint_kg
1447146800.0,1668555,PORT04,PORT09,V444_0,Sea,2,5.139583,1138,700,0.05396562266349792
1447210600.0,1668555,PORT04,PORT09,V444_0,Sea,2,5.139583,1176,700,0.05396562266349792
1447187100.0,1668555,PORT04,PORT09,V444_0,Sea,2,5.139583,1170,700,0.05396562266349792
1447146800.0,1668554,PORT04,PORT09,V444_0,Sea,2,2.5943027,1169,700,0.02724017786979675
1447146800.0,1668554,PORT04,PORT09,V444_0,Sea,2,2.5943027,1130,700,0.02724017786979675
1447348000.0,1699976,PORT04,PORT09,V444_0,Sea,2,0.22172455,279,700,0.002328107826411724
1447368600.0,1699954,PORT04,PORT09,V444_0,Sea,2,0.18629329,248,700,0.0019560795351862906
1447307100.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.7101627,496,700,0.007456708341836929
1447343600.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.37181294,357,700,0.0039040358662605283
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.07436258,303,700,0.0007808071263134479
1447365400.0,1677878,PORT04,PORT09,V444_0,Sea,2,1.8590647,788,700,0.01952017933130264
1447321300.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.6172095,403,700,0.006480699688196182
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.07436258,314,700,0.0007808071263134479
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.31232285,373,700,0.0032793899774551387
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.9667136,566,700,0.010150492876768112
1447307100.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.9667136,506,700,0.010150492876768112
1447321300.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.6209276,404,700,0.006519739508628845
1447365400.0,1677878,PORT04,PORT09,V444_0,Sea,2,1.8590647,819,700,0.01952017933130264
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.30860475,344,700,0.003240349844098091
1447307100.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.9667136,573,700,0.010150492876768112
1447343600.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.37181294,389,700,0.0039040358662605283
1447307100.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.7101627,468,700,0.007456708341836929
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,2.732825,974,700,0.028694662928581235
1447386500.0,1677878,PORT04,PORT09,V444_0,Sea,2,0.9667136,520,700,0.010150492876768112
1447321300.0,1670215,PORT04,PORT09,V444_0,Sea,2,0.28105342,331,700,0.0029510609507560725
1447321300.0,1670215,PORT04,PORT09,V444_0,Sea,2,0.28105342,284,700,0.0029510609507560725
1447293700.0,1657475,PORT04,PORT09,V444_0,Sea,2,6.438261,536,700,0.06760174083709716
1447296400.0,1620510,PORT04,PORT09,V444_0,Sea,2,2.6143186,406,700,0.02745034539699554
1447292400.0,1620510,PORT04,PORT09,V444_0,Sea,2,0.52286375,279,700,0.005490069329738617
1447323100.0,1620510,PORT04,PORT09,V444_0,Sea,2,0.18300231,274,700,0.0019215242341160772
1447277400.0,1658528,PORT04,PORT09,V444_0,Sea,2,0.071659215,257,700,0.0007524217553436756
1447242500.0,1658528,PORT04,PORT09,V444_0,Sea,2,1.1465474,347,700,0.01203874808549881
1447386400.0,1684559,PORT04,PORT09,V444_0,Sea,2,2.3239515,6269,700,0.024401490569114684
1447286400.0,1684559,PORT04,PORT09,V444_0,Sea,2,2.3239515,6244,700,0.024401490569114684
1447258800.0,1696752,PORT04,PORT09,V444_0,Sea,2,2.0457497,302,700,0.021480371475219726
1447369200.0,1700138,PORT04,PORT09,V444_0,Sea,2,1.4531987,1805,700,0.015258586049079894
1447163600.0,1684709,PORT04,PORT09,V444_0,Sea,2,3.88,277,700,0.040740001201629635
1447372700.0,1700141,PORT04,PORT09,V444_0,Sea,2,6.44,2893,700,0.06762000060081481
1447269600.0,1668492,PORT04,PORT09,V444_0,Sea,2,7.62,602,700,0.08000999879837035
1447189400.0,1668612,PORT04,PORT09,V444_0,Sea,2,5.72,474,700,0.06005999779701232
1447236900.0,1689296,PORT04,PORT09,V444_0,Sea,2,0.33496425,273,700,0.0035171245783567427
1447297200.0,1672706,PORT04,PORT09,V444_0,Sea,2,2.825611,313,700,0.029668916702270506
1447312500.0,1672706,PORT04,PORT09,V444_0,Sea,2,2.825611,295,700,0.029668916702270506
1447413500.0,1673710,PORT04,PORT09,V444_0,Sea,2,5.0444493,319,700,0.052966717958450316
1447394200.0,1673710,PORT04,PORT09,V444_0,Sea,2,3.603178,379,700,0.03783336925506591
1447200300.0,1673710,PORT04,PORT09,V444_0,Sea,2,4.323814,339,700,0.04540004611015319
1447371600.0,1660577,PORT04,PORT09,V444_0,Sea,2,0.865,249,700,0.009082500100135803
1447288700.0,1660577,PORT04,PORT09,V444_0,Sea,2,1.66,299,700,0.017429999649524686
1447277400.0,1662552,PORT04,PORT09,V444_0,Sea,2,0.022933811,303,700,0.00024080501496791837
1447189600.0,1662552,PORT04,PORT09,V444_0,Sea,2,0.027520573,264,700,0.0002889660140499472
1447305000.0,1639636,PORT04,PORT09,V444_0,Sea,2,2.0570705,259,700,0.02159924018383026
1447281400.0,1652644,PORT04,PORT09,V444_0,Sea,2,2.3444033,357,700,0.02461623430252075
1447400400.0,1644200,PORT04,PORT09,V444_0,Sea,2,2.0009813,305,700,0.02101030397415161
1447269600.0,1644200,PORT04,PORT09,V444_0,Sea,2,1.2005888,351,700,0.012606182634830473
1447145000.0,1644200,PORT04,PORT09,V444_0,Sea,2,2.0009813,334,700,0.02101030397415161
1447296400.0,1644062,PORT04,PORT09,V444_0,Sea,2,3.0927715,424,700,0.03247410106658935
1447269600.0,1644062,PORT04,PORT09,V444_0,Sea,2,1.2371086,372,700,0.012989640176296233
1447354900.0,1701972,PORT04,PORT09,V444_0,Sea,2,1.7569231,350,700,0.018447692334651947
1447165400.0,1693192,PORT04,PORT09,V444_0,Sea,2,0.4090735,361,700,0.004295271769165992
1447250700.0,1693192,PORT04,PORT09,V444_0,Sea,2,1.3908498,441,700,0.014603923201560972
1447323100.0,1695062,PORT04,PORT09,V444_0,Sea,2,0.13580629,314,700,0.0014259660691022871
1447395200.0,1695062,PORT04,PORT09,V444_0,Sea,2,0.13580629,273,700,0.0014259660691022871
1447281400.0,1687661,PORT04,PORT09,V444_0,Sea,2,2.48,387,700,0.026040000200271606
1447277400.0,1687661,PORT04,PORT09,V444_0,Sea,2,0.124,267,700,0.0013019999787211418
1447208200.0,1687346,PORT04,PORT09,V444_0,Sea,2,2.0871377,336,700,0.02191494584083557
1447281400.0,1687346,PORT04,PORT09,V444_0,Sea,2,4.1742754,488,700,0.04382989168167114
1447350700.0,1669409,PORT04,PORT09,V444_0,Sea,2,4.4274635,822,700,0.04648836708068847
1447308300.0,1677891,PORT04,PORT09,V444_0,Sea,2,1.3228507,649,700,0.013889932394027709
1447357700.0,1668547,PORT04,PORT09,V444_0,Sea,2,0.15932862,353,700,0.0016729505583643913
1447209500.0,1683197,PORT04,PORT09,V444_0,Sea,2,0.5215905,326,700,0.0054766999483108515
1447376600.0,1683197,PORT04,PORT09,V444_0,Sea,2,0.26079524,331,700,0.0027383499741554258
1447398900.0,1683197,PORT04,PORT09,V444_0,Sea,2,0.26079524,290,700,0.0027383499741554258
1447398900.0,1683200,PORT04,PORT09,V444_0,Sea,2,0.6418926,293,700,0.006739872425794601
1447376600.0,1683200,PORT04,PORT09,V444_0,Sea,2,0.6418926,275,700,0.006739872425794601
1447163600.0,1683203,PORT04,PORT09,V444_0,Sea,2,20.12,1246,700,0.21126000881195067
1447301100.0,1683203,PORT04,PORT09,V444_0,Sea,2,9.92,836,700,0.10416000080108642
1447146800.0,1663341,PORT04,PORT09,V444_0,Sea,2,4.0544353,302,700,0.04257157015800476
1447390500.0,1671807,PORT04,PORT09,V444_0,Sea,2,12.98,329,700,0.13628999519348142
1447371600.0,1700003,PORT04,PORT09,V444_0,Sea,2,0.054210268,287,700,0.0005692078135907649
1447371600.0,1700014,PORT04,PORT09,V444_0,Sea,2,0.037901044,289,700,0.00039796096086502073
1447216000.0,1690294,PORT04,PORT09,V444_0,Sea,2,1.097781,346,700,0.011526699900627135
1447178400.0,1690294,PORT04,PORT09,V444_0,Sea,2,0.47047755,286,700,0.004940014287829399
1447189600.0,1677884,PORT04,PORT09,V444_0,Sea,2,0.10610993,272,700,0.0011141542866826056
1447307800.0,1677884,PORT04,PORT09,V444_0,Sea,2,1.2379493,458,700,0.01299846714735031
1447350400.0,1677884,PORT04,PORT09,V444_0,Sea,2,0.17684989,282,700,0.001856923811137676
1447307800.0,1677884,PORT04,PORT09,V444_0,Sea,2,0.08842494,287,700,0.000928461905568838
1447321300.0,1677889,PORT04,PORT09,V444_0,Sea,2,0.11566039,315,700,0.0012144341133534908
1447216000.0,1677878,PORT04,PORT09,V444_0,Sea,2,1.1154388,560,700,0.011712107598781584
1447279000.0,1622685,PORT04,PORT09,V444_0,Sea,2,0.530347,299,700,0.005568643391132355
1447279000.0,1622685,PORT04,PORT09,V444_0,Sea,2,1.0076593,407,700,0.010580422818660735
1447154000.0,1622685,PORT04,PORT09,V444_0,Sea,2,0.66293377,369,700,0.006960804551839828
1447400400.0,1622685,PORT04,PORT09,V444_0,Sea,2,0.39776024,335,700,0.004176482543349265
1447146600.0,1622685,PORT04,PORT09,V444_0,Sea,2,2.84,538,700,0.029819999098777767
1447205800.0,1670215,PORT04,PORT09,V444_0,Sea,2,0.18736894,271,700,0.001967373915016651
1447367000.0,1687644,PORT04,PORT09,V444_0,Sea,2,2.5441554,531,700,0.026713631272315977
1447406600.0,1635536,PORT04,PORT09,V444_0,Sea,2,1.5119666,335,700,0.015875649154186246
1447216100.0,1635536,PORT04,PORT09,V444_0,Sea,2,1.7701073,359,700,0.018586126327514645
1447148300.0,1697444,PORT04,PORT09,V444_0,Sea,2,0.34302163,306,700,0.0036017271280288695
1447167100.0,1697444,PORT04,PORT09,V444_0,Sea,2,2.4697556,668,700,0.025932434320449827
1447225600.0,1697444,PORT04,PORT09,V444_0,Sea,2,8.68,2279,700,0.09114000320434569
1447231100.0,1620510,PORT04,PORT09,V444_0,Sea,2,2.7450347,376,700,0.028822864294052123
1447403900.0,1620510,PORT04,PORT09,V444_0,Sea,2,0.836582,277,700,0.00878411105275154
1447265700.0,1620510,PORT04,PORT09,V444_0,Sea,2,4.16,525,700,0.043679998397827144
1447326500.0,1620510,PORT04,PORT09,V444_0,Sea,2,4.84,615,700,0.05082000160217285
1447225500.0,1620510,PORT04,PORT09,V444_0,Sea,2,4.84,632,700,0.05082000160217285
1447364500.0,1658528,PORT04,PORT09,V444_0,Sea,2,1.5765028,379,700,0.016553279399871824
1447364500.0,1658528,PORT04,PORT09,V444_0,Sea,2,1.5765028,369,700,0.016553279399871824
1447371400.0,1684560,PORT04,PORT09,V444_0,Sea,2,1.337193,3295,700,0.014040526628494261
1447295100.0,1684560,PORT04,PORT09,V444_0,Sea,2,1.337193,3292,700,0.014040526628494261
1447267000.0,1649002,PORT04,PORT09,V444_0,Sea,2,1.4287733,345,700,0.015002119481563566
1447296300.0,1692402,PORT04,PORT09,V444_0,Sea,2,1.2085106,285,700,0.012689361691474913
1447159700.0,1692402,PORT04,PORT09,V444_0,Sea,2,2.2,314,700,0.023100000500679015
1447159700.0,1692402,PORT04,PORT09,V444_0,Sea,2,2.54,413,700,0.026669999599456786
1447176700.0,1692402,PORT04,PORT09,V444_0,Sea,2,2.74,373,700,0.0287700001001358
1447159700.0,1692402,PORT04,PORT09,V444_0,Sea,2,2.86,435,700,0.03002999889850616
1447369700.0,1690001,PORT04,PORT09,V444_0,Sea,2,1.3051704,382,700,0.013704289376735686
1447326100.0,1690006,PORT04,PORT09,V444_0,Sea,2,1.9124147,400,700,0.020080354034900664
1447165400.0,1690006,PORT04,PORT09,V444_0,Sea,2,0.09272314,336,700,0.0009735929556190967
1447185900.0,1690006,PORT04,PORT09,V444_0,Sea,2,6.0849557,785,700,0.06389203476905822
1447163000.0,1690006,PORT04,PORT09,V444_0,Sea,2,12.242681,1274,700,0.1285481457710266
1447196800.0,1690006,PORT04,PORT09,V444_0,Sea,2,8.113275,998,700,0.08518938302993774
1447267000.0,1690006,PORT04,PORT09,V444_0,Sea,2,21.059742,2140,700,0.221127290725708
1447323900.0,1690006,PORT04,PORT09,V444_0,Sea,2,6.0154138,803,700,0.06316184449195861
1447163000.0,1690006,PORT04,PORT09,V444_0,Sea,2,4.972278,743,700,0.05220892024040222
1447152800.0,1690006,PORT04,PORT09,V444_0,Sea,2,2.4339824,538,700,0.02555681490898132
1447265700.0,1692114,PORT04,PORT09,V444_0,Sea,2,0.5857795,315,700,0.006150684624910354
1447310500.0,1692114,PORT04,PORT09,V444_0,Sea,2,34.397778,3472,700,0.36117666435241697
1447163300.0,1692114,PORT04,PORT09,V444_0,Sea,2,0.17573383,308,700,0.0018452052623033522
1447369900.0,1692114,PORT04,PORT09,V444_0,Sea,2,1.7768644,446,700,0.01865707629919052
1447152800.0,1692114,PORT04,PORT09,V444_0,Sea,2,5.955425,921,700,0.06253196024894714
1447360800.0,1692114,PORT04,PORT09,V444_0,Sea,2,0.48814955,337,700,0.005125570312142371
1447357700.0,1692114,PORT04,PORT09,V444_0,Sea,2,0.48814955,365,700,0.005125570312142371
1447163000.0,1692114,PORT04,PORT09,V444_0,Sea,2,4.149271,722,700,0.043567345619201656
1447369700.0,1690004,PORT04,PORT09,V444_0,Sea,2,0.08407386,315,700,0.000882775492966175
1447369900.0,1692115,PORT04,PORT09,V444_0,Sea,2,0.014015661,236,700,0.00014716443652287124
1447369900.0,1692115,PORT04,PORT09,V444_0,Sea,2,0.36440718,354,700,0.0038262754082679746
1447265700.0,1692106,PORT04,PORT09,V444_0,Sea,2,0.32241395,381,700,0.003385346487164497
1447163000.0,1692108,PORT04,PORT09,V444_0,Sea,2,1.2609268,518,700,0.013239731848239898
1447155200.0,1692108,PORT04,PORT09,V444_0,Sea,2,1.4503618,497,700,0.015228799402713775
1447207400.0,1692113,PORT04,PORT09,V444_0,Sea,2,0.057292853,259,700,0.0006015749517828226
1447167000.0,1692113,PORT04,PORT09,V444_0,Sea,2,0.3401763,363,700,0.0035718512982130047
1447167100.0,1692113,PORT04,PORT09,V444_0,Sea,2,1.3965133,639,700,0.014663390100002288
1447207400.0,1692113,PORT04,PORT09,V444_0,Sea,2,0.028646426,293,700,0.0003007874758914113
1447281800.0,1696756,PORT04,PORT09,V444_0,Sea,2,3.9307005,335,700,0.04127235567569732
1447317900.0,1696756,PORT04,PORT09,V444_0,Sea,2,1.1033546,307,700,0.011585223019123077
1447219300.0,1678652,PORT04,PORT09,V444_0,Sea,2,3.5,354,700,0.03675
1447162200.0,1678652,PORT04,PORT09,V444_0,Sea,2,13.92,910,700,0.1461600008010864
1447219300.0,1678652,PORT04,PORT09,V444_0,Sea,2,28.26,1911,700,0.29673000240325925
1447218800.0,1675615,PORT04,PORT09,V444_0,Sea,2,2.7420647,644,700,0.028791679501533506
1447189600.0,1675615,PORT04,PORT09,V444_0,Sea,2,8.845369,1281,700,0.0928763780593872
1447230300.0,1675615,PORT04,PORT09,V444_0,Sea,2,1.8133008,485,700,0.01903965890407562
1447227100.0,1675615,PORT04,PORT09,V444_0,Sea,2,4.3342314,793,700,0.04550942945480346
1447398500.0,1675615,PORT04,PORT09,V444_0,Sea,2,2.7420647,544,700,0.028791679501533506
1447369900.0,1675615,PORT04,PORT09,V444_0,Sea,2,8.403101,1250,700,0.08823256015777588
1447398900.0,1675615,PORT04,PORT09,V444_0,Sea,2,0.884537,361,700,0.009287638306617736
1447269800.0,1675615,PORT04,PORT09,V444_0,Sea,2,9.119576,1316,700,0.09575555276870727
1447187100.0,1675615,PORT04,PORT09,V444_0,Sea,2,0.088453695,251,700,0.0009287637993693351
1447152900.0,1675615,PORT04,PORT09,V444_0,Sea,2,4.4226847,748,700,0.0464381890296936
1447314000.0,1675615,PORT04,PORT09,V444_0,Sea,2,8.597699,1228,700,0.0902758412361145
1447394300.0,1675615,PORT04,PORT09,V444_0,Sea,2,7.076296,1104,700,0.07430110645294188
1447398100.0,1675615,PORT04,PORT09,V444_0,Sea,2,8.845369,1334,700,0.0928763780593872
1447218800.0,1675615,PORT04,PORT09,V444_0,Sea,2,8.82,1258,700,0.09260999679565429
1447152800.0,1675615,PORT04,PORT09,V444_0,Sea,2,9.08,1315,700,0.09533999919891356
1447187500.0,1675615,PORT04,PORT09,V444_0,Sea,2,18.46,2783,700,0.19382999038696289
1447204500.0,1675615,PORT04,PORT09,V444_0,Sea,2,16.2,2254,700,0.17010000801086425
1447331200.0,1675655,PORT04,PORT09,V444_0,Sea,2,0.7061515,387,700,0.00741459059715271
1447326700.0,1675655,PORT04,PORT09,V444_0,Sea,2,5.8,1010,700,0.06090000200271606
1447245700.0,1693700,PORT04,PORT09,V444_0,Sea,2,0.268535,401,700,0.002819617375731468
1447241600.0,1696074,PORT04,PORT09,V444_0,Sea,2,0.9767063,393,700,0.01025541642308235
1447346700.0,1696074,PORT04,PORT09,V444_0,Sea,2,2.6637444,589,700,0.027969316720962523
1447403100.0,1696074,PORT04,PORT09,V444_0,Sea,2,0.239737,294,700,0.002517238542437553
1447308200.0,1699769,PORT04,PORT09,V444_0,Sea,2,0.43459427,361,700,0.004563239872455597
1447312000.0,1699769,PORT04,PORT09,V444_0,Sea,2,0.7333778,457,700,0.00770046705007553
1447206400.0,1695345,PORT04,PORT09,V444_0,Sea,2,3.5418286,1173,700,0.03718920063972473
1447267000.0,1695345,PORT04,PORT09,V444_0,Sea,2,2.3763068,958,700,0.024951221108436582
1447199200.0,1695345,PORT04,PORT09,V444_0,Sea,2,1.2673635,615,700,0.013307317256927489
1447199200.0,1695345,PORT04,PORT09,V444_0,Sea,2,0.015087661,282,700,0.00015842044400051235
1447227100.0,1695345,PORT04,PORT09,V444_0,Sea,2,6.072784,1932,700,0.06376423144340515
1447283800.0,1695345,PORT04,PORT09,V444_0,Sea,2,11.315746,3289,700,0.11881533622741698
1447199200.0,1695345,PORT04,PORT09,V444_0,Sea,2,1.335258,598,700,0.014020209074020384
1447212500.0,1695348,PORT04,PORT09,V444_0,Sea,2,2.8151152,1049,700,0.02955870974063873
1447246500.0,1695348,PORT04,PORT09,V444_0,Sea,2,0.98880917,551,700,0.010382496267557143
1447214700.0,1695348,PORT04,PORT09,V444_0,Sea,2,4.4232497,1525,700,0.046444122076034544
1447269600.0,1695348,PORT04,PORT09,V444_0,Sea,2,5.278341,1804,700,0.055422578573226924
1447283800.0,1695348,PORT04,PORT09,V444_0,Sea,2,12.316129,3777,700,0.12931935167312622
1447212500.0,1695348,PORT04,PORT09,V444_0,Sea,2,0.07037788,292,700,0.000738967727869749
1447152800.0,1695348,PORT04,PORT09,V444_0,Sea,2,0.01759447,279,700,0.00018474193196743726
1447152800.0,1695348,PORT04,PORT09,V444_0,Sea,2,0.03518894,254,700,0.0003694838639348745
1447227100.0,1695348,PORT04,PORT09,V444_0,Sea,2,1.9072405,777,700,0.020026025354862212
1447204400.0,1679638,PORT04,PORT09,V444_0,Sea,2,0.1690831,375,700,0.0017753725871443747
1447175800.0,1679638,PORT04,PORT09,V444_0,Sea,2,0.5072493,484,700,0.005326117604970932
1447240400.0,1679638,PORT04,PORT09,V444_0,Sea,2,0.3381662,356,700,0.0035507451742887493
1447334100.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.7633243,2292,700,0.07101490473747253
1447367400.0,1679638,PORT04,PORT09,V444_0,Sea,2,0.3381662,417,700,0.0035507451742887493
1447302800.0,1679638,PORT04,PORT09,V444_0,Sea,2,0.3381662,396,700,0.0035507451742887493
1447328000.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.7633243,2244,700,0.07101490473747253
1447163000.0,1679638,PORT04,PORT09,V444_0,Sea,2,0.1690831,346,700,0.0017753725871443747
1447211100.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.7633243,2298,700,0.07101490473747253
1447383000.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.24,2247,700,0.06551999759674072
1447204400.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.12,2257,700,0.06425999879837035
1447152600.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.08,2248,700,0.06383999919891357
1447168900.0,1676853,PORT04,PORT09,V444_0,Sea,2,2.800123,1320,700,0.029401291251182553
1447371900.0,1676853,PORT04,PORT09,V444_0,Sea,2,2.5095441,1277,700,0.02635021340847015
1447231000.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.9245689,637,700,0.009707973361015318
1447209500.0,1676853,PORT04,PORT09,V444_0,Sea,2,1.1623152,744,700,0.012204310119152068
1447339800.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.31699505,412,700,0.0033284480720758435
1447152400.0,1676853,PORT04,PORT09,V444_0,Sea,2,3.4209049,1621,700,0.035919501185417174
1447231000.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.48870072,433,700,0.005131357535719871
1447362400.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.2271798,320,700,0.0023853878527879714
1447169000.0,1676853,PORT04,PORT09,V444_0,Sea,2,2.9586205,1408,700,0.031065515756607053
1447230300.0,1676853,PORT04,PORT09,V444_0,Sea,2,1.0830665,741,700,0.011372197866439818
1447211100.0,1676853,PORT04,PORT09,V444_0,Sea,2,5.283251,2265,700,0.05547413349151611
1447281400.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.26416254,353,700,0.0027737066745758053
1447371900.0,1676853,PORT04,PORT09,V444_0,Sea,2,5.3228755,2284,700,0.05589019274711608
1447371900.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.31699505,384,700,0.0033284480720758435
1447349600.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.81890386,572,700,0.008598490566015242
1447269500.0,1676853,PORT04,PORT09,V444_0,Sea,2,2.905788,1399,700,0.03051077342033386
1447306900.0,1676853,PORT04,PORT09,V444_0,Sea,2,2.5359604,1252,700,0.026627584576606748
1447371900.0,1676853,PORT04,PORT09,V444_0,Sea,2,1.0038177,695,700,0.010540085613727568
1447371900.0,1676853,PORT04,PORT09,V444_0,Sea,2,2.905788,1419,700,0.03051077342033386
1447209600.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.40945193,419,700,0.004299245283007621
1447152400.0,1676853,PORT04,PORT09,V444_0,Sea,2,3.328448,1574,700,0.03494870460033416
1447231000.0,1676853,PORT04,PORT09,V444_0,Sea,2,1.7963053,975,700,0.018861205637454984
1447379100.0,1676853,PORT04,PORT09,V444_0,Sea,2,0.7924876,553,700,0.008321120023727415
1447151100.0,1679638,PORT04,PORT09,V444_0,Sea,2,6.96,2983,700,0.0730800004005432
1447155200.0,1679638,PORT04,PORT09,V444_0,Sea,2,5.0,2261,700,0.0525
1447286500.0,1676853,PORT04,PORT09,V444_0,Sea,2,3.64,1774,700,0.03822000110149383
1447286400.0,1676853,PORT04,PORT09,V444_0,Sea,2,3.62,1785,700,0.03800999879837036
1447162900.0,1676942,PORT04,PORT09,V444_0,Sea,2,3.311409,2255,700,0.034769794464111325
1447232900.0,1676942,PORT04,PORT09,V444_0,Sea,2,6.622818,4327,700,0.06953958892822265
1447313900.0,1676942,PORT04,PORT09,V444_0,Sea,2,3.311409,2274,700,0.034769794464111325
1447321300.0,1676942,PORT04,PORT09,V444_0,Sea,2,6.622818,4253,700,0.06953958892822265
1447210900.0,1676942,PORT04,PORT09,V444_0,Sea,2,3.311409,2252,700,0.034769794464111325
1447162900.0,1676942,PORT04,PORT09,V444_0,Sea,2,3.311409,2284,700,0.034769794464111325
1447232900.0,1676942,PORT04,PORT09,V444_0,Sea,2,3.311409,2305,700,0.034769794464111325
1447281400.0,1676942,PORT04,PORT09,V444_0,Sea,2,6.622818,4233,700,0.06953958892822265
1447400400.0,1676942,PORT04,PORT09,V444_0,Sea,2,6.622818,4266,700,0.06953958892822265
1447162900.0,1676942,PORT04,PORT09,V444_0,Sea,2,3.311409,2234,700,0.034769794464111325
1447353000.0,1676942,PORT04,PORT09,V444_0,Sea,2,9.1,6306,700,0.09555000400543212
1447329700.0,1676942,PORT04,PORT09,V444_0,Sea,2,9.02,6300,700,0.09471000480651855
1447290500.0,1655818,PORT04,PORT09,V444_0,Sea,2,0.9657934,611,700,0.010140830397605894
1447205800.0,1655818,PORT04,PORT09,V444_0,Sea,2,2.575449,1075,700,0.027042214393615722
1447313900.0,1655818,PORT04,PORT09,V444_0,Sea,2,0.32193112,420,700,0.0033802767992019652
1447328000.0,1655818,PORT04,PORT09,V444_0,Sea,2,1.44869,761,700,0.015211245596408842
1447356000.0,1655818,PORT04,PORT09,V444_0,Sea,2,13.877245,4299,700,0.1457110719680786
1447152500.0,1655818,PORT04,PORT09,V444_0,Sea,2,1.44869,700,700,0.015211245596408842
1447314000.0,1655818,PORT04,PORT09,V444_0,Sea,2,3.5412424,1412,700,0.037183044791221614
1447163500.0,1655818,PORT04,PORT09,V444_0,Sea,2,6.4386225,2278,700,0.0676055359840393
1447313900.0,1655818,PORT04,PORT09,V444_0,Sea,2,0.64386225,446,700,0.0067605535984039304
1447207200.0,1655818,PORT04,PORT09,V444_0,Sea,2,5.923533,2074,700,0.062197096109390254
1447162900.0,1655818,PORT04,PORT09,V444_0,Sea,2,6.4386225,2297,700,0.0676055359840393
1447290500.0,1655818,PORT04,PORT09,V444_0,Sea,2,2.2535179,990,700,0.023661937594413755
1447204400.0,1655818,PORT04,PORT09,V444_0,Sea,2,1.44869,749,700,0.015211245596408842
1447290500.0,1655818,PORT04,PORT09,V444_0,Sea,2,6.1,2277,700,0.06404999899864196
1447365200.0,1655818,PORT04,PORT09,V444_0,Sea,2,6.04,2244,700,0.06341999959945678
1447313900.0,1655818,PORT04,PORT09,V444_0,Sea,2,6.04,2244,700,0.06341999959945678
1447407200.0,1655818,PORT04,PORT09,V444_0,Sea,2,6.02,2319,700,0.06320999979972838
1447232900.0,1655818,PORT04,PORT09,V444_0,Sea,2,11.8,4234,700,0.12390000200271606
1447290500.0,1655818,PORT04,PORT09,V444_0,Sea,2,10.74,4332,700,0.11276999759674071
1447152800.0,1655818,PORT04,PORT09,V444_0,Sea,2,7.04,2779,700,0.07391999959945678
1447265500.0,1655818,PORT04,PORT09,V444_0,Sea,2,24.44,8417,700,0.25662000560760495
1447282400.0,1655818,PORT04,PORT09,V444_0,Sea,2,23.96,8273,700,0.2515799903869629
1447152600.0,1655818,PORT04,PORT09,V444_0,Sea,2,18.7,7292,700,0.19635000801086425
1447403000.0,1655754,PORT04,PORT09,V444_0,Sea,2,5.2,2312,700,0.05459999799728393
1447167100.0,1655754,PORT04,PORT09,V444_0,Sea,2,5.0,2306,700,0.0525
1447265700.0,1650685,PORT04,PORT09,V444_0,Sea,2,13.955505,2269,700,0.14653280639648436
1447265700.0,1668612,PORT04,PORT09,V444_0,Sea,2,4.0,373,700,0.041999999999999996
1447317900.0,1668608,PORT04,PORT09,V444_0,Sea,2,4.206722,461,700,0.04417057871818542
1447328100.0,1668608,PORT04,PORT09,V444_0,Sea,2,1.0096132,276,700,0.010600938141345977
1447306900.0,1668608,PORT04,PORT09,V444_0,Sea,2,5.78,513,700,0.06069000220298767
1447353000.0,1654766,PORT04,PORT09,V444_0,Sea,2,6.3968806,617,700,0.0671672465801239
1447226900.0,1654766,PORT04,PORT09,V444_0,Sea,2,12.793761,1023,700,0.1343344931602478
1447365200.0,1654766,PORT04,PORT09,V444_0,Sea,2,6.3968806,606,700,0.0671672465801239
1447407200.0,1654766,PORT04,PORT09,V444_0,Sea,2,6.3968806,618,700,0.0671672465801239
